field_1st_author,field_2nd_author,author_fname,author_midname,auth_suffix,author_lname_IDF,affl_email,affl_jaccard,affl_tfidf,affl_softtfidf,affl_dept_jaccard,affl_org_jaccard,affl_location_jaccard,coauth_lname_shared,coauth_lname_idf,coauth_jaccard,coauth_lname_finitial_jaccard,mesh_shared,mesh_shared_idf,mesh_tree_shared,mesh_tree_shared_idf,journal_shared_idf,journal_year,journal_year_diff,abstract_jaccard,title_jaccard,title_bigram_jaccard,title_embedding_cosine,abstract_embedding_cosine,target
weber m_940,weber m_983,0,0,0,8.053948111635188,0,0.05,16.74289595159723,11.05031132805417,0.0,0.0,0.1666666666666667,0,0.0,0.0,0.0,1,13.97872920350435,194,2107.098628449052,0.0,3,6,0.01337792642140468,0.0,0.0,0.7746662497520447,0.8858195543289185,0
weber m_940,weber m_950,0,0,0,8.053948111635188,0,0.1,46.97160428809302,30.52130953378876,0.0,0.2857142857142857,0.1428571428571428,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,5,0.02083333333333333,0.0,0.0,0.7353436946868896,0.8679093718528748,0
weber m_940,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,18,232.9697387123529,0.0,3,7,0.00980392156862745,0.0,0.0,0.6855003833770752,0.7794625163078308,0
weber m_940,weber m_944,0,0,0,8.053948111635188,0,0.04545454545454546,5.107000705374776,2.706710373848631,0.0,0.1,0.0,0,0.0,0.0,0.0,1,14.64610429304595,215,2435.586907535858,0.0,3,7,0.01094890510948905,0.0,0.0,0.7630177140235901,0.9043348431587219,0
weber m_940,weber m_944,0,0,0,8.053948111635188,0,0.04,5.107000705374776,2.96206040911737,0.0,0.1,0.0,0,0.0,0.0,0.0,0,0.0,83,1039.996117186257,0.0,3,8,0.04368932038834952,0.0,0.0,0.7426564693450928,0.8351650238037109,0
weber m_940,weber m_944,0,0,0,8.053948111635188,0,0.04545454545454546,5.107000705374776,2.655640366794883,0.0,0.1,0.0,0,0.0,0.0,0.0,1,3.671657742332732,210,2466.977051821359,0.0,3,8,0.03278688524590164,0.0,0.0,0.7635928988456726,0.8998794555664062,0
weber m_940,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,27.40757764558872,125,1350.873321017424,0.0,3,8,0.0,0.0,0.0,0.7703357338905334,0.8294258713722229,0
weber m_940,weber m_969,0,0,0,8.053948111635188,0,0.0,25.12170763112102,14.06815627342777,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.004282652791131,130,1362.882945238772,0.0,3,9,0.00949367088607595,0.0,0.0,0.6474738717079163,0.8632853627204895,0
weber m_940,weber m_944,0,0,0,8.053948111635188,0,0.04,5.107000705374776,2.96206040911737,0.0,0.1,0.0,0,0.0,0.0,0.0,1,3.671657742332732,146,1661.908160439641,0.0,3,9,0.02212389380530973,0.0,0.0,0.7176801562309265,0.8350409269332886,0
weber m_940,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,32.26215215820802,209,2346.542343025262,0.0,3,9,0.02688172043010753,0.0,0.0,0.7453656196594238,0.7927376627922058,0
weber m_940,weber m_957,0,0,0,8.053948111635188,0,0.04347826086956522,16.74289595159723,9.543450692410419,0.0,0.0,0.125,0,0.0,0.0,0.0,0,0.0,30,330.3704542571325,0.0,3,9,0.02030456852791878,0.0,0.0,0.680366039276123,0.7428181171417236,0
weber m_940,weber m_972,0,0,0,8.053948111635188,0,0.04,16.74289595159723,9.543450692410419,0.0,0.0,0.1111111111111111,0,0.0,0.0,0.0,1,3.004282652791131,99,1072.933428580191,0.0,3,10,0.01246105919003115,0.0,0.0,0.671127438545227,0.8780274987220764,0
weber m_940,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,23.75470809630029,87,935.1800272602603,0.0,3,11,0.0,0.0,0.0,0.7263482809066772,0.0,0
weber m_940,weber m_950,0,0,0,8.053948111635188,0,0.09523809523809523,46.97160428809302,30.52130953378876,0.0,0.2222222222222222,0.1428571428571428,0,0.0,0.0,0.0,5,19.44765376236475,245,2620.848673416498,0.0,3,10,0.05102040816326531,0.0,0.0,0.7985774278640747,0.8295319676399231,0
weber m_940,weber m_969,0,0,0,8.053948111635188,0,0.0,25.12170763112102,15.32424165498382,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,10,0.04,0.0,0.0,0.7584767937660217,0.8950594067573547,0
weber m_940,weber m_972,0,0,0,8.053948111635188,0,0.04347826086956522,16.74289595159723,9.543450692410419,0.0,0.0,0.125,0,0.0,0.0,0.0,0,10.97444655071322,120,1282.65603070336,0.0,3,11,0.0,0.0,0.0,0.573190450668335,0.7962453961372375,0
weber m_940,weber m_983,0,0,0,8.053948111635188,0,0.1,25.24045650813526,16.23382326754237,0.0,0.1,0.1666666666666667,0,0.0,0.0,0.0,0,0.0,61,673.6574003944565,0.0,3,11,0.04658385093167702,0.0,0.0,0.7169097661972046,0.8897643089294434,0
weber m_940,weber m_957,0,0,0,8.053948111635188,0,0.05263157894736842,16.74289595159723,9.543450692410419,0.0,0.0,0.1666666666666667,0,0.0,0.0,0.0,0,0.0,48,554.7022853558456,0.0,3,11,0.03900709219858156,0.0,0.0,0.6834926605224609,0.8585627675056458,0
weber m_940,weber m_957,0,0,0,8.053948111635188,0,0.04347826086956522,16.74289595159723,9.543450692410419,0.0,0.0,0.125,0,0.0,0.0,0.0,0,0.0,38,433.0818203788001,0.0,3,11,0.0,0.0,0.0,0.6807336807250977,0.7730092406272888,0
weber m_940,weber m_950,0,0,0,8.053948111635188,0,0.05263157894736842,16.74289595159723,9.543450692410419,0.0,0.0,0.1428571428571428,0,0.0,0.0,0.0,5,30.42210031307797,260,2802.889981838485,0.0,3,12,0.0111731843575419,0.0,0.0,0.8290539979934692,0.7929460406303406,0
weber m_940,weber m_972,0,0,0,8.053948111635188,0,0.04545454545454546,16.74289595159723,9.543450692410419,0.0,0.0,0.1111111111111111,0,0.0,0.0,0.0,0,0.0,80,810.5771801563964,0.0,3,12,0.0,0.0,0.0,0.623751163482666,0.8089318871498108,0
weber m_940,weber m_957,0,0,0,8.053948111635188,0,0.04347826086956522,16.74289595159723,9.543450692410419,0.0,0.0,0.1428571428571428,0,0.0,0.0,0.0,0,0.0,27,295.2774929047745,0.0,3,12,0.007905138339920948,0.0,0.0,0.7484753727912903,0.8235256671905518,0
weber m_940,weber m_957,0,0,0,8.053948111635188,0,0.0,16.74289595159723,9.543450692410419,0.0,0.0,0.125,0,0.0,0.0,0.0,0,0.0,38,420.9657408299447,0.0,3,12,0.0,0.0,0.0,0.6785045266151428,0.0,0
weber m_955,weber m_963,0,0,0,8.053948111635188,0,0.05882352941176471,4.672517985922118,2.710060431834828,0.0,0.1111111111111111,0.0,0,0.0,0.0,0.0,1,3.671657742332732,161,1779.315415447093,0.0,3,1,0.01428571428571429,0.0,0.0,0.6350830793380737,0.8649146556854248,0
weber m_955,weber m_956,0,0,0,8.053948111635188,0,0.05882352941176471,4.672517985922118,3.644564029019252,0.0,0.07142857142857142,0.0,0,0.0,0.0,0.0,1,3.671657742332732,174,1896.78984368034,0.0,3,1,0.007042253521126761,0.0,0.0,0.753335177898407,0.8804385662078857,0
weber m_955,weber m_963,0,0,0,8.053948111635188,0,0.0625,4.672517985922118,2.710060431834828,0.0,0.09090909090909091,0.0,0,0.0,0.0,0.0,1,3.671657742332732,161,1768.252812058103,0.0,3,2,0.0,0.0,0.0,0.7315201759338379,0.7846250534057617,0
weber m_955,weber m_955,0,0,0,8.053948111635188,0,0.4444444444444444,149.5711817450137,81.26175763627585,0.5,0.4615384615384616,0.5,1,7.894208669216617,0.5,0.5,5,32.80366337787663,135,1466.718532098659,13.72955861957133,3,3,0.10625,0.03571428571428571,0.0,0.8192779421806335,0.9369059801101685,1
weber m_955,weber m_963,0,0,0,8.053948111635188,0,0.05882352941176471,4.672517985922118,2.710060431834828,0.0,0.125,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,5,0.0,0.0,0.0,0.6292262077331543,0.0,0
weber m_955,weber m_946,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,1,0.009708737864077669,0.0,0.0,0.7134226560592651,0.8763573169708252,0
weber m_955,weber m_944,0,0,0,8.053948111635188,0,0.05555555555555555,8.730500861326231,5.238300516795738,0.0,0.09090909090909091,0.0,0,0.0,0.0,0.0,5,24.02163803291057,197,2203.430529299456,0.0,3,7,0.04672897196261682,0.08,0.0,0.8508579134941101,0.947784423828125,0
weber m_955,weber m_983,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.603145443881152,175,1888.230994368448,0.0,3,6,0.004273504273504274,0.0,0.0,0.639588475227356,0.8590008616447449,0
weber m_955,weber m_950,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,5,0.01142857142857143,0.0,0.0,0.7582691311836243,0.921920120716095,0
weber m_955,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,19,266.8547764154926,0.0,3,7,0.0,0.0,0.0,0.5686607956886292,0.7952043414115906,0
weber m_955,weber m_944,0,0,0,8.053948111635188,0,0.05555555555555555,8.730500861326231,5.238300516795738,0.0,0.09090909090909091,0.0,0,0.0,0.0,0.0,4,24.02163803291057,225,2556.54307630213,0.0,3,7,0.0430622009569378,0.03846153846153846,0.0,0.8089024424552917,0.9373227953910828,0
weber m_955,weber m_944,0,0,0,8.053948111635188,0,0.04761904761904762,8.730500861326231,5.238300516795738,0.0,0.09090909090909091,0.0,0,0.0,0.0,0.0,0,0.0,96,1219.646344457119,0.0,3,8,0.03546099290780142,0.0,0.0,0.7852777242660522,0.9118922352790833,0
weber m_955,weber m_944,0,0,0,8.053948111635188,0,0.05555555555555555,8.730500861326231,5.238300516795738,0.0,0.09090909090909091,0.0,0,0.0,0.0,0.0,5,24.02163803291057,261,3038.716348047929,0.0,3,8,0.04583333333333333,0.0,0.0,0.7943914532661438,0.9120533466339111,0
weber m_955,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,122,1316.563581876952,0.0,3,8,0.0,0.0,0.0,0.7666217684745789,0.8816490769386292,0
weber m_955,weber m_969,0,0,0,8.053948111635188,0,0.0,4.672517985922118,2.943686331130935,0.0,0.125,0.0,0,0.0,0.0,0.0,0,0.0,139,1461.408360941679,0.0,3,9,0.01195219123505976,0.0,0.0,0.7681103944778442,0.9133389592170715,0
weber m_955,weber m_944,0,0,0,8.053948111635188,0,0.04761904761904762,8.730500861326231,5.238300516795738,0.0,0.09090909090909091,0.0,0,0.0,0.0,0.0,5,24.02163803291057,194,2198.443935365995,0.0,3,9,0.06211180124223602,0.04545454545454546,0.0,0.841727077960968,0.91523677110672,0
weber m_955,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.671657742332732,184,2086.792243933957,0.0,3,9,0.0,0.0,0.0,0.8035106658935547,0.862916111946106,0
weber m_955,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,31,325.1470431743277,0.0,3,9,0.007575757575757576,0.0,0.0,0.6734429597854614,0.7821018099784851,0
weber m_955,weber m_972,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,110,1189.451391644057,0.0,3,10,0.0078125,0.0,0.0,0.7852173447608948,0.9042062163352966,0
weber m_955,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.671657742332732,80,866.4294044338741,0.0,3,11,0.0,0.0,0.0,0.7606150507926941,0.0,0
weber m_955,weber m_950,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.671657742332732,220,2366.082921599681,0.0,3,10,0.02290076335877863,0.0,0.0,0.7944014072418213,0.8586878180503845,0
weber m_955,weber m_969,0,0,0,8.053948111635188,0,0.1111111111111111,13.40301884724835,7.895490417666166,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,10,0.01904761904761905,0.0,0.0,0.7739585638046265,0.9276072382926941,0
weber m_955,weber m_972,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,128,1372.140431301189,0.0,3,11,0.0,0.0,0.0,0.669811487197876,0.8574588894844055,0
weber m_955,weber m_983,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.603145443881152,64,661.1907733878782,0.0,3,11,0.003891050583657588,0.0,0.0,0.6501017808914185,0.8848387002944946,0
weber m_955,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,54,620.3722735246995,0.0,3,11,0.004608294930875576,0.0,0.0,0.6798086166381836,0.8476428985595703,0
weber m_955,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,42,478.5303551359573,0.0,3,11,0.006896551724137931,0.0,0.0,0.7085991501808167,0.7981252670288086,0
weber m_955,weber m_950,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.671657742332732,236,2551.465163553853,0.0,3,12,0.0,0.0,0.0,0.7780433297157288,0.8245242834091187,0
weber m_955,weber m_972,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,85,862.9494787292084,0.0,3,12,0.0125,0.0,0.0,0.6611480116844177,0.8566139936447144,0
weber m_955,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,31,340.7260276619317,0.0,3,12,0.02659574468085106,0.0,0.0,0.7007072567939758,0.8528969883918762,0
weber m_955,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,41,435.9637831588367,0.0,3,12,0.0,0.0,0.0,0.6943955421447754,0.0,0
weber m_963,weber m_956,0,0,0,8.053948111635188,0,0.05555555555555555,14.78792501451267,9.511500105601773,0.0,0.1818181818181818,0.0,0,0.0,0.0,0.0,5,19.0202115756918,179,1929.672836117351,0.0,4,0,0.0,0.0,0.0,0.6598150730133057,0.8230257630348206,0
weber m_963,weber m_963,0,0,0,8.053948111635188,0,0.4117647058823529,200.8774407008529,150.8251116391945,0.5,0.375,0.3333333333333333,1,11.82721008102996,0.1,0.1,5,19.0202115756918,205,2303.158050887072,0.0,4,1,0.0,0.0,0.0,0.6940504908561707,0.8064197897911072,1
weber m_963,weber m_955,0,0,0,8.053948111635188,0,0.05263157894736842,4.672517985922118,2.476434532538723,0.0,0.1,0.0,0,0.0,0.0,0.0,1,3.671657742332732,102,1154.519778549789,0.0,4,2,0.009259259259259259,0.0,0.0,0.6143258810043335,0.8479621410369873,0
weber m_963,weber m_963,0,0,0,8.053948111635188,0,0.3888888888888889,233.235641101889,185.7719680723134,0.5,0.4,0.4,1,11.82721008102996,0.2,0.2,0,0.0,0,0.0,0.0,4,4,0.0,0.0,0.0,0.7160481810569763,0.0,1
weber m_963,weber m_946,0,0,0,8.053948111635188,0,0.125,40.11170836962773,25.01502623759673,0.1428571428571428,0.2,0.25,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4,0,0.0,0.0,0.0,0.6692964434623718,0.8519783616065979,0
weber m_963,weber m_944,0,0,0,8.053948111635188,0,0.05263157894736842,5.107000705374776,2.655640366794883,0.1666666666666667,0.0,0.0,0,0.0,0.0,0.0,2,10.57158661717439,196,2205.029518437153,0.0,4,6,0.006172839506172839,0.0,0.0,0.6129990816116333,0.8552815914154053,0
weber m_963,weber m_983,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.004282652791131,204,2231.493550104663,0.0,4,5,0.01648351648351648,0.0,0.0,0.643096923828125,0.8556956052780151,0
weber m_963,weber m_950,0,0,0,8.053948111635188,0,0.05882352941176471,5.107000705374776,3.728110514923586,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4,4,0.02439024390243903,0.0,0.0,0.6867294311523438,0.9066908955574036,0
weber m_963,weber m_964,0,0,0,8.053948111635188,0,0.05882352941176471,24.8893006356624,14.43579436868419,0.0,0.0,0.1666666666666667,0,0.0,0.0,0.0,0,0.0,22,283.5379440758164,0.0,4,6,0.0,0.0,0.0,0.5460148453712463,0.7807584404945374,0
weber m_963,weber m_944,0,0,0,8.053948111635188,0,0.05263157894736842,5.107000705374776,2.706710373848631,0.1666666666666667,0.0,0.0,0,0.0,0.0,0.0,2,10.57158661717439,240,2721.618117148514,0.0,4,6,0.0,0.0,0.0,0.6458035707473755,0.8360161185264587,0
weber m_963,weber m_944,0,0,0,8.053948111635188,0,0.04545454545454546,5.107000705374776,2.96206040911737,0.1666666666666667,0.0,0.0,0,0.0,0.0,0.0,0,0.0,83,1039.996117186257,0.0,4,7,0.01123595505617977,0.0,0.0,0.6088959574699402,0.8098965287208557,0
weber m_963,weber m_944,0,0,0,8.053948111635188,0,0.05263157894736842,5.107000705374776,2.655640366794883,0.1666666666666667,0.0,0.0,0,0.0,0.0,0.0,1,3.671657742332732,214,2518.116912324032,0.0,4,7,0.0,0.0,0.0,0.6090919971466064,0.8222371339797974,0
weber m_963,weber m_964,0,0,0,8.053948111635188,0,0.05555555555555555,24.8893006356624,14.43579436868419,0.0,0.0,0.125,0,0.0,0.0,0.0,3,11.69863457426701,125,1360.054273213831,0.0,4,7,0.0,0.0,0.0,0.6988924741744995,0.8200733661651611,0
weber m_963,weber m_969,0,0,0,8.053948111635188,0,0.0,4.672517985922118,2.943686331130935,0.0,0.2,0.0,0,0.0,0.0,0.0,1,3.004282652791131,131,1379.773593852093,0.0,4,8,0.01005025125628141,0.0,0.0,0.5954967141151428,0.8354201316833496,0
weber m_963,weber m_944,0,0,0,8.053948111635188,0,0.04545454545454546,5.107000705374776,2.96206040911737,0.1666666666666667,0.0,0.0,0,0.0,0.0,0.0,1,3.671657742332732,151,1729.938669555636,0.0,4,8,0.0,0.0,0.0,0.5814839005470276,0.8151746392250061,0
weber m_963,weber m_964,0,0,0,8.053948111635188,0,0.05263157894736842,24.8893006356624,14.43579436868419,0.0,0.0,0.125,0,0.0,0.0,0.0,5,19.0202115756918,220,2513.373793816732,0.0,4,8,0.0,0.0,0.0,0.6646212339401245,0.8319865465164185,0
weber m_963,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,31,347.261102870453,0.0,4,8,0.0,0.0,0.0,0.5492091178894043,0.7707287073135376,0
weber m_963,weber m_972,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.004282652791131,100,1089.824077193512,0.0,4,9,0.0,0.0,0.0,0.6158040761947632,0.8420168161392212,0
weber m_963,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,19.0202115756918,91,989.6486374795661,0.0,4,10,0.0,0.0,0.0,0.6972098350524902,0.0,0
weber m_963,weber m_950,0,0,0,8.053948111635188,0,0.05555555555555555,5.107000705374776,3.728110514923586,0.0,0.0,0.0,0,0.0,0.0,0.0,5,21.15526518022556,265,2861.780487274244,0.0,4,9,0.02531645569620253,0.0,0.0,0.7091001272201538,0.8892853856086731,0
weber m_963,weber m_969,0,0,0,8.053948111635188,0,0.05263157894736842,4.672517985922118,2.569884892257165,0.0,0.1428571428571428,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4,9,0.0,0.0,0.0,0.6619361639022827,0.9010604023933411,0
weber m_963,weber m_972,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,121,1299.54667931668,0.0,4,10,0.0,0.0,0.0,0.5321581363677979,0.7950419187545776,0
weber m_963,weber m_983,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,64,724.3293462344185,0.0,4,10,0.01463414634146342,0.0,0.0,0.6643545627593994,0.845544695854187,0
weber m_963,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,49,571.5929339691662,0.0,4,10,0.0,0.0,0.0,0.5718052387237549,0.825269341468811,0
weber m_963,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,39,449.9724689921208,0.0,4,10,0.01075268817204301,0.0,0.0,0.5776276588439941,0.7788519263267517,0
weber m_963,weber m_950,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,24.46176928037011,288,3133.854052443116,0.0,4,11,0.0,0.0,0.0,0.6852335333824158,0.8342649340629578,0
weber m_963,weber m_972,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,84,856.7287779542141,0.0,4,11,0.0,0.0,0.0,0.5869761109352112,0.8158019781112671,0
weber m_963,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,28,312.1681415180952,0.0,4,11,0.02205882352941177,0.0,0.0,0.6255016922950745,0.8110592365264893,0
weber m_963,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,39,437.8563894432653,0.0,4,11,0.0,0.0,0.0,0.5933019518852234,0.0,0
weber m_956,weber m_963,0,0,0,8.053948111635188,0,0.05882352941176471,14.78792501451267,9.082766859846878,0.0,0.1538461538461539,0.0,0,0.0,0.0,0.0,5,19.02021157569179,167,1825.5245736148,0.0,4,1,0.0,0.0,0.0,0.714170515537262,0.8127375245094299,0
weber m_956,weber m_955,0,0,0,8.053948111635188,0,0.05263157894736842,4.672517985922118,2.476434532538723,0.0,0.06666666666666667,0.0,0,0.0,0.0,0.0,1,15.21997210368857,115,1275.523544475537,0.0,4,2,0.0,0.0,0.0,0.7222681641578674,0.8802655935287476,0
weber m_956,weber m_963,0,0,0,8.053948111635188,0,0.05555555555555555,14.78792501451267,9.082766859846878,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4,4,0.0,0.0,0.0,0.6349016427993774,0.0,0
weber m_956,weber m_946,0,0,0,8.053948111635188,0,0.0625,10.11540702859055,6.372706428012049,0.0,0.1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4,0,0.03205128205128205,0.0,0.0,0.7748838067054749,0.9116755127906799,0
weber m_956,weber m_944,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,3.671657742332732,160,1832.415267011982,0.0,4,6,0.006097560975609756,0.0,0.0,0.7424221634864807,0.8851306438446045,0
weber m_956,weber m_983,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,14.55259701414697,165,1786.704648308047,0.0,4,5,0.005434782608695652,0.0,0.0,0.643284022808075,0.7846587300300598,0
weber m_956,weber m_950,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4,4,0.016,0.0,0.0,0.7710539698600769,0.8877928853034973,0
weber m_956,weber m_964,0,0,0,8.053948111635188,0,0.1176470588235294,72.41734921818568,41.30996093789271,0.2857142857142857,0.1666666666666667,0.0,0,0.0,0.0,0.0,0,0.0,12,157.1174306671576,0.0,4,6,0.0449438202247191,0.0,0.0,0.6163989901542664,0.7496116757392883,0
weber m_956,weber m_944,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,15.21997210368857,229,2575.3104031234,0.0,4,6,0.006289308176100629,0.0,0.0,0.7298283576965332,0.8622486591339111,0
weber m_956,weber m_944,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,83,1039.996117186257,0.0,4,7,0.0,0.0,0.0,0.678537905216217,0.8598522543907166,0
weber m_956,weber m_944,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.671657742332732,225,2675.214786102221,0.0,4,7,0.005263157894736842,0.0,0.0,0.7289869785308838,0.8160959482192993,0
weber m_956,weber m_964,0,0,0,8.053948111635188,0,0.1666666666666667,91.05677822775606,50.61367311968904,0.5,0.0,0.0,1,9.266886791957202,0.2,0.2,7,46.26743267803392,187,2030.00581711474,0.0,4,7,0.16,0.1428571428571428,0.07142857142857142,0.890182375907898,0.9400195479393005,0
weber m_956,weber m_969,0,0,0,8.053948111635188,0,0.0,4.672517985922118,2.943686331130935,0.0,0.1,0.0,0,0.0,0.0,0.0,1,14.55259701414697,139,1472.748610452341,0.0,4,8,0.009950248756218905,0.0,0.0,0.7127284407615662,0.8544456958770752,0
weber m_956,weber m_944,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.671657742332732,161,1862.671122538108,0.0,4,8,0.0,0.0,0.0,0.7148481607437134,0.8439918160438538,0
weber m_956,weber m_964,0,0,0,8.053948111635188,1,0.1052631578947368,72.41734921818568,41.30996093789271,0.2857142857142857,0.1666666666666667,0.0,0,0.0,0.0,0.0,8,33.08527624459911,223,2500.291609697155,0.0,4,8,0.1267605633802817,0.125,0.0625,0.8265780806541443,0.868158221244812,0
weber m_956,weber m_957,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,30,327.003158427146,0.0,4,8,0.0,0.0,0.0,0.6172476410865784,0.7074437141418457,0
weber m_956,weber m_972,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.004282652791131,99,1069.566132750205,0.0,4,9,0.004854368932038835,0.0,0.0,0.67692631483078,0.837597668170929,0
weber m_956,weber m_964,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,44.66765716051856,113,1208.547354532886,0.0,4,10,0.0,0.0,0.0,0.7464971542358398,0.0,0
weber m_956,weber m_950,0,0,0,8.053948111635188,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,19.44765376236475,212,2241.131269250935,0.0,4,9,0.0,0.0,0.0,0.7874571681022644,0.8223463892936707,0
weber m_956,weber m_969,0,0,0,8.053948111635188,0,0.05263157894736842,4.672517985922118,2.569884892257165,0.0,0.08333333333333333,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4,9,0.00625,0.0,0.0,0.7678078413009644,0.8712924122810364,0
